Trip_ID,Date,Time,Pickup_Location,Drop_Location,Distance_km,Payment_Type,Passenger_Count,Driver_Rating,Fare_Amount,DateTime,Hour,DayOfWeek,Month,Year,DayOfMonth,Weekend,Time_Category,Peak_Hour,Fare_per_km,Trip_Category,Trip_Efficiency,Rating_Category,Rating_Bin,Route,Same_Location_Trip,Route_Popularity,Payment_Type_Encoded,Passenger_Group,Time_Multiplier,Day_Premium,Is_Weekend,Final_Multiplier
UBER1200,2024-10-23,12:04,Hauz Khas,Chandni Chowk,9.3,Cash,3,3.2,130.79,2024-10-23 12:04:00,12,Wednesday,October,2024,23,False,Afternoon,Off-Peak,14.063440860215051,Medium,1.5121979419586076,Average,Poor,Hauz Khas to Chandni Chowk,False,6,0,Small Group,1.0,1.0,0,1.0
UBER1201,2024-02-02,06:38,Hauz Khas,Karol Bagh,9.47,Card,3,3.9,131.9,2024-02-02 06:38:00,6,Friday,February,2024,2,False,Morning,Off-Peak,13.92819429778247,Medium,1.4707702531977265,Average,Average,Hauz Khas to Karol Bagh,False,5,1,Small Group,1.0,1.15,0,1.15
UBER1202,2025-03-15,12:36,Lajpat Nagar,Rohini,24.35,Cash,4,4.3,384.3,2025-03-15 12:36:00,12,Saturday,March,2025,15,True,Afternoon,Off-Peak,15.782340862422997,Long,0.6481454152945789,Good,Good,Lajpat Nagar to Rohini,False,7,0,Large Group,1.0,1.25,1,1.25
UBER1203,2025-09-16,08:56,Chandni Chowk,Karol Bagh,29.0,Card,1,3.1,359.4,2025-09-16 08:56:00,8,Tuesday,September,2025,16,False,Morning,Peak,12.39310344827586,Long,0.42734839476813313,Average,Poor,Chandni Chowk to Karol Bagh,False,8,1,Solo,1.3,1.0,0,1.3
UBER1204,2024-12-21,01:48,Lajpat Nagar,Okhla,11.11,Card,4,3.5,166.78,2024-12-21 01:48:00,1,Saturday,December,2024,21,True,Night,Off-Peak,15.011701170117012,Medium,1.3511882241329445,Average,Poor,Lajpat Nagar to Okhla,False,9,1,Large Group,1.4,1.25,1,1.75
UBER1205,2024-05-28,04:33,Saket,Saket,25.54,Wallet,3,3.2,392.18,2024-05-28 04:33:00,4,Tuesday,May,2024,28,False,Night,Off-Peak,15.355520751761944,Long,0.6012341719562233,Average,Poor,Saket to Saket,True,6,2,Small Group,1.4,1.0,0,1.4
UBER1206,2025-05-02,11:36,Unknown,Dwarka,11.75,Wallet,3,3.0,180.47,2025-05-02 11:36:00,11,Friday,May,2025,2,False,Morning,Off-Peak,15.359148936170213,Medium,1.3071616115889542,Average,Very Poor,Unknown to Dwarka,False,2,2,Small Group,1.0,1.15,0,1.15
UBER1207,2025-02-24,00:49,Chandni Chowk,Mayur Vihar,9.42,Cash,2,5.0,187.98,2025-02-24 00:49:00,0,Monday,February,2025,24,False,Night,Off-Peak,19.955414012738853,Medium,2.118409130863997,Excellent,Excellent,Chandni Chowk to Mayur Vihar,False,4,0,Couple,1.4,1.0,0,1.4
UBER1208,2024-05-03,17:26,IGI Airport,Janakpuri,16.69,Wallet,3,4.2,293.88,2024-05-03 17:26:00,17,Friday,May,2024,3,False,Evening,Peak,17.60814859197124,Long,1.0550118988598705,Good,Good,IGI Airport to Janakpuri,False,3,2,Small Group,1.35,1.15,0,1.5525
UBER1209,2025-06-22,16:32,Gurugram Cyber City,Greater Kailash,14.43,Cash,3,3.7,191.51,2025-06-22 16:32:00,16,Sunday,June,2025,22,True,Afternoon,Off-Peak,13.271656271656271,Medium,0.919726699352479,Average,Average,Gurugram Cyber City to Greater Kailash,False,6,0,Small Group,1.0,1.25,1,1.25
UBER1210,2024-02-13,16:00,Indraprastha,Noida Sector 15,9.91,Card,4,3.3,195.67,2024-02-13 16:00:00,16,Tuesday,February,2024,13,False,Afternoon,Off-Peak,19.744702320887992,Medium,1.9924018487273454,Average,Poor,Indraprastha to Noida Sector 15,False,3,1,Large Group,1.0,1.0,0,1.0
UBER1211,2024-01-07,16:09,Chandni Chowk,Kalkaji,5.83,Card,4,4.3,96.69,2024-01-07 16:09:00,16,Sunday,January,2024,7,True,Afternoon,Off-Peak,16.58490566037736,Medium,2.844752257354607,Good,Good,Chandni Chowk to Kalkaji,False,5,1,Large Group,1.0,1.25,1,1.25
UBER1212,2024-05-21,07:01,Greater Kailash,Saket,18.12,Cash,4,3.2,344.45,2024-05-21 07:01:00,7,Tuesday,May,2024,21,False,Morning,Peak,19.009381898454745,Long,1.0490828862281867,Average,Poor,Greater Kailash to Saket,False,2,0,Large Group,1.3,1.0,0,1.3
UBER1213,2025-10-19,19:38,Lajpat Nagar,Mayur Vihar,24.84,Card,2,4.4,466.48,2025-10-19 19:38:00,19,Sunday,October,2025,19,True,Evening,Peak,18.77938808373591,Long,0.7560140130328467,Good,Good,Lajpat Nagar to Mayur Vihar,False,7,1,Couple,1.35,1.25,1,1.6875
UBER1214,2025-05-17,05:02,IGI Airport,Rajouri Garden,22.62,Cash,1,4.0,445.0,2025-05-17 05:02:00,5,Saturday,May,2025,17,True,Morning,Off-Peak,19.67285587975243,Long,0.8697106931809208,Good,Average,IGI Airport to Rajouri Garden,False,9,0,Solo,1.0,1.25,1,1.25
UBER1215,2025-06-04,01:41,Chandni Chowk,Gurugram Cyber City,8.59,Cash,2,3.3,111.05,2025-06-04 01:41:00,1,Wednesday,June,2025,4,False,Night,Off-Peak,12.927823050058207,Medium,1.5049852211942034,Average,Poor,Chandni Chowk to Gurugram Cyber City,False,7,0,Couple,1.4,1.0,0,1.4
UBER1216,2025-11-24,01:27,Rajouri Garden,Karol Bagh,15.74,Wallet,3,4.2,203.65,2025-11-24 01:27:00,1,Monday,November,2025,24,False,Night,Off-Peak,12.938373570520966,Long,0.8220059447599088,Good,Good,Rajouri Garden to Karol Bagh,False,7,2,Small Group,1.4,1.0,0,1.4
UBER1217,2024-02-10,07:23,Greater Kailash,Chandni Chowk,24.86,Cash,3,5.0,346.72,2024-02-10 07:23:00,7,Saturday,February,2024,10,True,Morning,Peak,13.946902654867259,Long,0.561017805907774,Excellent,Excellent,Greater Kailash to Chandni Chowk,False,2,0,Small Group,1.3,1.25,1,1.625
UBER1218,2025-11-28,13:07,Lajpat Nagar,Greater Kailash,24.66,Card,3,4.5,310.29,2025-11-28 13:07:00,13,Friday,November,2025,28,False,Afternoon,Off-Peak,12.58272506082725,Long,0.51024838040662,Excellent,Good,Lajpat Nagar to Greater Kailash,False,5,1,Small Group,1.0,1.15,0,1.15
UBER1219,2025-08-16,09:37,Greater Kailash,Noida Sector 15,28.19,Wallet,4,3.8,525.91,2025-08-16 09:37:00,9,Saturday,August,2025,16,True,Morning,Peak,18.65590634976942,Long,0.6617916406445342,Average,Average,Greater Kailash to Noida Sector 15,False,9,2,Large Group,1.3,1.25,1,1.625
UBER1220,2025-10-18,05:16,Mayur Vihar,Vasant Kunj,10.02,Card,3,3.5,191.81,2025-10-18 05:16:00,5,Saturday,October,2025,18,True,Morning,Off-Peak,19.142714570858285,Medium,1.910450555973881,Average,Poor,Mayur Vihar to Vasant Kunj,False,8,1,Small Group,1.0,1.25,1,1.25
UBER1221,2024-01-25,18:53,Rohini,Karol Bagh,4.8,Wallet,3,4.4,59.84,2024-01-25 18:53:00,18,Thursday,January,2024,25,False,Evening,Peak,12.466666666666669,Short,2.5972222222222228,Good,Good,Rohini to Karol Bagh,False,6,2,Small Group,1.35,1.0,0,1.35
UBER1222,2024-07-19,17:02,Greater Kailash,Noida Sector 15,22.29,Card,2,3.3,383.61,2024-07-19 17:02:00,17,Friday,July,2024,19,False,Evening,Peak,17.209959623149395,Long,0.7720932984813547,Average,Poor,Greater Kailash to Noida Sector 15,False,9,1,Couple,1.35,1.15,0,1.5525
UBER1223,2025-03-03,14:40,Unknown,Connaught Place,15.0,Cash,1,4.3,276.97,2025-03-03 14:40:00,14,Monday,March,2025,3,False,Afternoon,Off-Peak,18.46466666666667,Medium,1.230977777777778,Good,Good,Unknown to Connaught Place,False,4,0,Solo,1.0,1.0,0,1.0
UBER1224,2024-07-12,06:00,Greater Kailash,Kalkaji,8.48,Wallet,4,4.1,102.16,2024-07-12 06:00:00,6,Friday,July,2024,12,False,Morning,Off-Peak,12.047169811320753,Medium,1.4206568173727303,Good,Good,Greater Kailash to Kalkaji,False,5,2,Large Group,1.0,1.15,0,1.15
UBER1225,2025-03-01,01:30,Janakpuri,IGI Airport,27.32,Card,1,3.8,400.81,2025-03-01 01:30:00,1,Saturday,March,2025,1,True,Night,Off-Peak,14.670937042459736,Long,0.5370035520666082,Average,Average,Janakpuri to IGI Airport,False,4,1,Solo,1.4,1.25,1,1.75
UBER1226,2024-01-06,14:54,Lajpat Nagar,Rohini,20.29,Cash,4,4.4,279.26,2024-01-06 14:54:00,14,Saturday,January,2024,6,True,Afternoon,Off-Peak,13.76343026121242,Long,0.6783356461908536,Good,Good,Lajpat Nagar to Rohini,False,7,0,Large Group,1.0,1.25,1,1.25
UBER1227,2025-06-08,15:55,Indraprastha,Rajouri Garden,29.53,Cash,3,3.8,409.99,2025-06-08 15:55:00,15,Sunday,June,2025,8,True,Afternoon,Off-Peak,13.883846935320014,Long,0.47016074958753856,Average,Average,Indraprastha to Rajouri Garden,False,6,0,Small Group,1.0,1.25,1,1.25
UBER1228,2024-09-19,07:46,Okhla,Karol Bagh,16.53,Card,2,3.3,231.32,2024-09-19 07:46:00,7,Thursday,September,2024,19,False,Morning,Peak,13.99395039322444,Long,0.8465789711569534,Average,Poor,Okhla to Karol Bagh,False,7,1,Couple,1.3,1.0,0,1.3
UBER1229,2024-06-05,11:42,Kalkaji,IGI Airport,24.33,Wallet,1,3.4,366.96,2024-06-05 11:42:00,11,Wednesday,June,2024,5,False,Morning,Off-Peak,15.082614056720098,Long,0.6199183747110604,Average,Poor,Kalkaji to IGI Airport,False,3,2,Solo,1.0,1.0,0,1.0
UBER1230,2025-12-04,23:49,Noida Sector 15,IGI Airport,17.44,Cash,1,4.2,294.61,2025-12-04 23:49:00,23,Thursday,December,2025,4,False,Night,Off-Peak,16.8927752293578,Long,0.9686224328760205,Good,Good,Noida Sector 15 to IGI Airport,False,7,0,Solo,1.4,1.0,0,1.4
UBER1231,2024-10-15,00:58,Rohini,Dwarka,14.15,Cash,3,4.5,271.25,2024-10-15 00:58:00,0,Tuesday,October,2024,15,False,Night,Off-Peak,19.169611307420496,Medium,1.3547428485809538,Excellent,Good,Rohini to Dwarka,False,3,0,Small Group,1.4,1.0,0,1.4
UBER1232,2025-05-29,16:07,Rohini,Okhla,13.16,Cash,1,4.0,182.35,2025-05-29 16:07:00,16,Thursday,May,2025,29,False,Afternoon,Off-Peak,13.856382978723405,Medium,1.0529166397206233,Good,Average,Rohini to Okhla,False,9,0,Solo,1.0,1.0,0,1.0
UBER1233,2025-01-10,07:33,Karol Bagh,Connaught Place,13.36,Wallet,1,3.3,171.4,2025-01-10 07:33:00,7,Friday,January,2025,10,False,Morning,Peak,12.829341317365271,Medium,0.9602800387249455,Average,Poor,Karol Bagh to Connaught Place,False,5,2,Solo,1.3,1.15,0,1.4949999999999999
UBER1234,2025-07-11,05:59,Saket,Dwarka,27.36,Card,1,3.1,534.16,2025-07-11 05:59:00,5,Friday,July,2025,11,False,Morning,Off-Peak,19.523391812865498,Long,0.7135742621661366,Average,Poor,Saket to Dwarka,False,1,1,Solo,1.0,1.15,0,1.15
UBER1235,2025-09-10,18:19,Dwarka,Saket,19.31,Cash,4,4.3,349.23,2025-09-10 18:19:00,18,Wednesday,September,2025,10,False,Evening,Peak,18.08544795442776,Long,0.9365845652215309,Good,Good,Dwarka to Saket,False,5,0,Large Group,1.35,1.0,0,1.35
UBER1236,2024-01-09,16:29,Rohini,Janakpuri,5.44,Cash,2,3.4,100.41,2024-01-09 16:29:00,16,Tuesday,January,2024,9,False,Afternoon,Off-Peak,18.457720588235293,Medium,3.3929633434256052,Average,Poor,Rohini to Janakpuri,False,5,0,Couple,1.0,1.0,0,1.0
UBER1237,2024-08-29,03:47,Rohini,Hauz Khas,18.45,Cash,3,3.9,253.07,2024-08-29 03:47:00,3,Thursday,August,2024,29,False,Night,Off-Peak,13.716531165311654,Long,0.7434434235941276,Average,Average,Rohini to Hauz Khas,False,4,0,Small Group,1.4,1.0,0,1.4
UBER1238,2025-11-12,03:23,Pitampura,Hauz Khas,7.2,Card,1,3.0,120.66,2025-11-12 03:23:00,3,Wednesday,November,2025,12,False,Night,Off-Peak,16.758333333333333,Medium,2.3275462962962963,Average,Very Poor,Pitampura to Hauz Khas,False,2,1,Solo,1.4,1.0,0,1.4
UBER1239,2024-05-25,05:51,Greater Kailash,Connaught Place,17.13,Card,2,4.8,265.15,2024-05-25 05:51:00,5,Saturday,May,2024,25,True,Morning,Off-Peak,15.47869235259778,Long,0.9036014216344298,Excellent,Excellent,Greater Kailash to Connaught Place,False,7,1,Couple,1.0,1.25,1,1.25
UBER1240,2025-07-29,02:31,Unknown,Greater Kailash,29.64,Card,2,4.8,411.46,2025-07-29 02:31:00,2,Tuesday,July,2025,29,False,Night,Off-Peak,13.88191632928475,Long,0.4683507533496879,Excellent,Excellent,Unknown to Greater Kailash,False,3,1,Couple,1.4,1.0,0,1.4
UBER1241,2025-12-04,18:43,Karol Bagh,Mayur Vihar,18.6,Wallet,4,4.3,286.96,2025-12-04 18:43:00,18,Thursday,December,2025,4,False,Evening,Peak,15.42795698924731,Long,0.8294600531853392,Good,Good,Karol Bagh to Mayur Vihar,False,3,2,Large Group,1.35,1.0,0,1.35
UBER1242,2025-12-03,17:19,Saket,Indraprastha,24.96,Wallet,4,3.8,414.26,2025-12-03 17:19:00,17,Wednesday,December,2025,3,False,Evening,Peak,16.596955128205128,Long,0.6649421125082182,Average,Average,Saket to Indraprastha,False,6,2,Large Group,1.35,1.0,0,1.35
UBER1243,2024-10-29,10:14,Gurugram Cyber City,Pitampura,17.11,Wallet,2,3.8,232.09,2024-10-29 10:14:00,10,Tuesday,October,2024,29,False,Morning,Off-Peak,13.564582115721802,Long,0.7927867981134893,Average,Average,Gurugram Cyber City to Pitampura,False,6,2,Couple,1.0,1.0,0,1.0
UBER1244,2024-11-01,06:18,Rohini,Pitampura,10.16,Card,4,3.6,126.17,2024-11-01 06:18:00,6,Friday,November,2024,1,False,Morning,Off-Peak,12.418307086614174,Medium,1.2222743195486392,Average,Average,Rohini to Pitampura,False,10,1,Large Group,1.0,1.15,0,1.15
UBER1245,2024-08-08,09:33,Chandni Chowk,Dwarka,8.89,Wallet,1,4.0,165.37,2024-08-08 09:33:00,9,Thursday,August,2024,8,False,Morning,Peak,18.60179977502812,Medium,2.0924409195757163,Good,Average,Chandni Chowk to Dwarka,False,5,2,Solo,1.3,1.0,0,1.3
UBER1246,2025-03-03,07:13,Indraprastha,Pitampura,26.54,Cash,4,4.0,446.6,2025-03-03 07:13:00,7,Monday,March,2025,3,False,Morning,Peak,16.827430293896008,Long,0.6340403275770915,Good,Average,Indraprastha to Pitampura,False,5,0,Large Group,1.3,1.0,0,1.3
UBER1247,2025-03-24,03:47,Saket,Vasant Kunj,15.92,Card,2,4.8,311.37,2025-03-24 03:47:00,3,Monday,March,2025,24,False,Night,Off-Peak,19.558417085427138,Long,1.2285437867730615,Excellent,Excellent,Saket to Vasant Kunj,False,6,1,Couple,1.4,1.0,0,1.4
UBER1248,2024-01-24,21:09,Dwarka,Saket,4.44,Card,1,3.1,80.24,2024-01-24 21:09:00,21,Wednesday,January,2024,24,False,Night,Off-Peak,18.072072072072068,Short,4.070286502718933,Average,Poor,Dwarka to Saket,False,5,1,Solo,1.2,1.0,0,1.2
UBER1249,2024-11-13,10:02,Kalkaji,Rohini,2.94,Cash,3,3.0,40.26,2024-11-13 10:02:00,10,Wednesday,November,2024,13,False,Morning,Off-Peak,13.693877551020408,Short,4.657781479938914,Average,Very Poor,Kalkaji to Rohini,False,5,0,Small Group,1.0,1.0,0,1.0
UBER1250,2025-03-05,12:56,Rajouri Garden,Dwarka,2.84,Cash,3,3.7,37.21,2025-03-05 12:56:00,12,Wednesday,March,2025,5,False,Afternoon,Off-Peak,13.10211267605634,Short,4.613419956357866,Average,Average,Rajouri Garden to Dwarka,False,3,0,Small Group,1.0,1.0,0,1.0
UBER1251,2025-10-27,07:06,Karol Bagh,Karol Bagh,10.22,Wallet,4,3.7,130.9,2025-10-27 07:06:00,7,Monday,October,2025,27,False,Morning,Peak,12.808219178082192,Medium,1.2532504088143044,Average,Average,Karol Bagh to Karol Bagh,True,6,2,Large Group,1.3,1.0,0,1.3
UBER1252,2025-06-21,16:43,Hauz Khas,Lajpat Nagar,19.84,Wallet,1,4.0,272.18,2025-06-21 16:43:00,16,Saturday,June,2025,21,True,Afternoon,Off-Peak,13.71875,Long,0.6914692540322581,Good,Average,Hauz Khas to Lajpat Nagar,False,4,2,Solo,1.0,1.25,1,1.25
UBER1253,2024-05-15,02:23,Karol Bagh,Rajouri Garden,29.49,Card,2,4.0,384.8,2024-05-15 02:23:00,2,Wednesday,May,2024,15,False,Night,Off-Peak,13.04849101390302,Long,0.4424717196983052,Good,Average,Karol Bagh to Rajouri Garden,False,8,1,Couple,1.4,1.0,0,1.4
UBER1254,2025-07-23,20:46,Unknown,Karol Bagh,12.02,Wallet,3,4.5,232.84,2025-07-23 20:46:00,20,Wednesday,July,2025,23,False,Evening,Off-Peak,19.371048252911816,Medium,1.611568074285509,Excellent,Good,Unknown to Karol Bagh,False,4,2,Small Group,1.2,1.0,0,1.2
UBER1255,2024-06-17,11:26,Indraprastha,Okhla,11.09,Cash,1,4.4,149.23,2024-06-17 11:26:00,11,Monday,June,2024,17,False,Morning,Off-Peak,13.456266907123535,Medium,1.2133694235458552,Good,Good,Indraprastha to Okhla,False,8,0,Solo,1.0,1.0,0,1.0
UBER1256,2025-10-22,02:25,Kalkaji,Lajpat Nagar,19.48,Card,3,4.0,291.35,2025-10-22 02:25:00,2,Wednesday,October,2025,22,False,Night,Off-Peak,14.956365503080082,Long,0.7677805699733101,Good,Average,Kalkaji to Lajpat Nagar,False,5,1,Small Group,1.4,1.0,0,1.4
UBER1257,2025-11-05,02:05,Vasant Kunj,Lajpat Nagar,6.85,Cash,1,4.8,85.87,2025-11-05 02:05:00,2,Wednesday,November,2025,5,False,Night,Off-Peak,12.535766423357666,Medium,1.8300388939208272,Excellent,Excellent,Vasant Kunj to Lajpat Nagar,False,6,0,Solo,1.4,1.0,0,1.4
UBER1258,2024-09-19,04:07,Pitampura,Rohini,11.52,Wallet,4,3.4,226.04,2024-09-19 04:07:00,4,Thursday,September,2024,19,False,Night,Off-Peak,19.62152777777778,Medium,1.7032576195987656,Average,Poor,Pitampura to Rohini,False,9,2,Large Group,1.4,1.0,0,1.4
UBER1259,2024-10-26,09:27,Chandni Chowk,Gurugram Cyber City,12.61,Wallet,4,3.9,213.51,2024-10-26 09:27:00,9,Saturday,October,2024,26,True,Morning,Peak,16.931800158604283,Medium,1.3427280062334879,Average,Average,Chandni Chowk to Gurugram Cyber City,False,7,2,Large Group,1.3,1.25,1,1.625
UBER1260,2024-01-31,12:07,Unknown,Lajpat Nagar,20.15,Card,2,3.5,263.26,2024-01-31 12:07:00,12,Wednesday,January,2024,31,False,Afternoon,Off-Peak,13.065012406947892,Long,0.6483877125036175,Average,Poor,Unknown to Lajpat Nagar,False,5,1,Couple,1.0,1.0,0,1.0
UBER1261,2024-08-20,10:40,Saket,Okhla,2.35,Card,4,4.2,44.74,2024-08-20 10:40:00,10,Tuesday,August,2024,20,False,Morning,Off-Peak,19.038297872340426,Short,8.101403349932095,Good,Good,Saket to Okhla,False,3,1,Large Group,1.0,1.0,0,1.0
UBER1262,2024-07-14,12:37,Dwarka,IGI Airport,28.47,Wallet,3,4.4,358.0,2024-07-14 12:37:00,12,Sunday,July,2024,14,True,Afternoon,Off-Peak,12.574639971900247,Long,0.4416803643098085,Good,Good,Dwarka to IGI Airport,False,9,2,Small Group,1.0,1.25,1,1.25
UBER1263,2024-06-20,09:11,Gurugram Cyber City,Janakpuri,27.61,Card,2,4.4,427.83,2024-06-20 09:11:00,9,Thursday,June,2024,20,False,Morning,Peak,15.495472654835204,Long,0.5612268256006956,Good,Good,Gurugram Cyber City to Janakpuri,False,3,1,Couple,1.3,1.0,0,1.3
UBER1264,2025-10-09,18:54,Dwarka,Rajouri Garden,21.57,Wallet,2,4.3,261.61,2025-10-09 18:54:00,18,Thursday,October,2025,9,False,Evening,Peak,12.12841910060269,Long,0.5622818312750436,Good,Good,Dwarka to Rajouri Garden,False,6,2,Couple,1.35,1.0,0,1.35
UBER1265,2025-05-03,11:58,Lajpat Nagar,Indraprastha,6.39,Cash,1,3.4,96.77,2025-05-03 11:58:00,11,Saturday,May,2025,3,True,Morning,Off-Peak,15.143974960876369,Medium,2.3699491331574913,Average,Poor,Lajpat Nagar to Indraprastha,False,5,0,Solo,1.0,1.25,1,1.25
UBER1266,2024-05-29,05:29,IGI Airport,Karol Bagh,17.33,Wallet,2,4.5,225.99,2024-05-29 05:29:00,5,Wednesday,May,2024,29,False,Morning,Off-Peak,13.040392383150607,Long,0.7524750365349456,Excellent,Good,IGI Airport to Karol Bagh,False,5,2,Couple,1.0,1.0,0,1.0
UBER1267,2024-11-30,09:03,Saket,Hauz Khas,5.61,Card,3,4.0,106.38,2024-11-30 09:03:00,9,Saturday,November,2024,30,True,Morning,Peak,18.962566844919785,Medium,3.3801366924990703,Good,Average,Saket to Hauz Khas,False,8,1,Small Group,1.3,1.25,1,1.625
UBER1268,2024-01-01,10:06,Saket,Mayur Vihar,19.79,Cash,1,3.1,322.76,2024-01-01 10:06:00,10,Monday,January,2024,1,False,Morning,Off-Peak,16.309247094492168,Long,0.8241155681906098,Average,Poor,Saket to Mayur Vihar,False,3,0,Solo,1.0,1.0,0,1.0
UBER1269,2025-09-20,04:25,Noida Sector 15,IGI Airport,6.71,Card,2,4.5,111.47,2025-09-20 04:25:00,4,Saturday,September,2025,20,True,Night,Off-Peak,16.61251862891207,Medium,2.4757851905979242,Excellent,Good,Noida Sector 15 to IGI Airport,False,7,1,Couple,1.4,1.25,1,1.75
UBER1270,2024-05-07,21:16,Noida Sector 15,Chandni Chowk,29.18,Wallet,4,4.7,378.56,2024-05-07 21:16:00,21,Tuesday,May,2024,7,False,Night,Off-Peak,12.973269362577108,Long,0.4445945634879064,Excellent,Excellent,Noida Sector 15 to Chandni Chowk,False,4,2,Large Group,1.2,1.0,0,1.2
UBER1271,2024-03-12,16:04,Janakpuri,Greater Kailash,12.53,Wallet,4,4.5,153.36,2024-03-12 16:04:00,16,Tuesday,March,2024,12,False,Afternoon,Off-Peak,12.239425379090186,Medium,0.9768096870782271,Excellent,Good,Janakpuri to Greater Kailash,False,6,2,Large Group,1.0,1.0,0,1.0
UBER1272,2025-08-11,10:30,Chandni Chowk,Gurugram Cyber City,14.25,Cash,2,3.8,210.15,2025-08-11 10:30:00,10,Monday,August,2025,11,False,Morning,Off-Peak,14.747368421052633,Medium,1.034903047091413,Average,Average,Chandni Chowk to Gurugram Cyber City,False,7,0,Couple,1.0,1.0,0,1.0
UBER1273,2025-02-22,01:53,Greater Kailash,Connaught Place,19.44,Cash,3,4.6,324.05,2025-02-22 01:53:00,1,Saturday,February,2025,22,True,Night,Off-Peak,16.66923868312757,Long,0.8574711256752865,Excellent,Excellent,Greater Kailash to Connaught Place,False,7,0,Small Group,1.4,1.25,1,1.75
UBER1274,2024-04-05,12:43,Karol Bagh,Mayur Vihar,13.12,Card,3,4.4,157.56,2024-04-05 12:43:00,12,Friday,April,2024,5,False,Afternoon,Off-Peak,12.009146341463415,Medium,0.915331276026175,Good,Good,Karol Bagh to Mayur Vihar,False,3,1,Small Group,1.0,1.15,0,1.15
UBER1275,2025-06-17,22:45,IGI Airport,Noida Sector 15,24.61,Cash,3,3.3,353.57,2025-06-17 22:45:00,22,Tuesday,June,2025,17,False,Night,Off-Peak,14.3669240146282,Long,0.5837839908422674,Average,Poor,IGI Airport to Noida Sector 15,False,4,0,Small Group,1.4,1.0,0,1.4
UBER1276,2024-08-28,05:28,Rajouri Garden,Hauz Khas,19.68,Cash,2,3.1,275.35,2024-08-28 05:28:00,5,Wednesday,August,2024,28,False,Morning,Off-Peak,13.991361788617887,Long,0.7109431803159495,Average,Poor,Rajouri Garden to Hauz Khas,False,4,0,Couple,1.0,1.0,0,1.0
UBER1277,2025-01-30,10:15,Mayur Vihar,Rajouri Garden,19.67,Card,2,3.8,236.36,2025-01-30 10:15:00,10,Thursday,January,2025,30,False,Morning,Off-Peak,12.016268429079817,Long,0.6108931585704025,Average,Average,Mayur Vihar to Rajouri Garden,False,4,1,Couple,1.0,1.0,0,1.0
UBER1278,2024-03-24,08:46,Janakpuri,Chandni Chowk,5.04,Wallet,2,4.7,67.96,2024-03-24 08:46:00,8,Sunday,March,2024,24,True,Morning,Peak,13.484126984126982,Medium,2.6754220206601156,Excellent,Excellent,Janakpuri to Chandni Chowk,False,7,2,Couple,1.3,1.25,1,1.625
UBER1279,2025-06-11,22:30,Connaught Place,Vasant Kunj,7.29,Card,4,4.9,101.69,2025-06-11 22:30:00,22,Wednesday,June,2025,11,False,Night,Off-Peak,13.949245541838135,Medium,1.9134767547103064,Excellent,Excellent,Connaught Place to Vasant Kunj,False,5,1,Large Group,1.4,1.0,0,1.4
UBER1280,2025-06-19,02:00,Unknown,Chandni Chowk,3.51,Card,2,4.6,53.81,2025-06-19 02:00:00,2,Thursday,June,2025,19,False,Night,Off-Peak,15.330484330484332,Short,4.36765935341434,Excellent,Excellent,Unknown to Chandni Chowk,False,7,1,Couple,1.4,1.0,0,1.4
UBER1281,2024-10-24,19:50,Chandni Chowk,Vasant Kunj,23.96,Cash,4,4.2,302.02,2024-10-24 19:50:00,19,Thursday,October,2024,24,False,Evening,Peak,12.605175292153588,Long,0.5260924579362933,Good,Good,Chandni Chowk to Vasant Kunj,False,6,0,Large Group,1.35,1.0,0,1.35
UBER1282,2024-12-08,04:22,Mayur Vihar,Hauz Khas,16.53,Wallet,4,4.0,288.31,2024-12-08 04:22:00,4,Sunday,December,2024,8,True,Night,Off-Peak,17.44162129461585,Long,1.0551495036065244,Good,Average,Mayur Vihar to Hauz Khas,False,7,2,Large Group,1.4,1.25,1,1.75
UBER1283,2025-09-05,11:17,Indraprastha,Okhla,26.28,Card,3,4.3,462.27,2025-09-05 11:17:00,11,Friday,September,2025,5,False,Morning,Off-Peak,17.590182648401825,Long,0.6693372392846965,Good,Good,Indraprastha to Okhla,False,8,1,Small Group,1.0,1.15,0,1.15
UBER1284,2025-04-29,16:32,Okhla,Dwarka,4.85,Card,2,4.9,79.74,2025-04-29 16:32:00,16,Tuesday,April,2025,29,False,Afternoon,Off-Peak,16.44123711340206,Short,3.3899457965777446,Excellent,Excellent,Okhla to Dwarka,False,4,1,Couple,1.0,1.0,0,1.0
UBER1285,2024-05-30,03:21,IGI Airport,Dwarka,6.27,Card,2,3.2,119.77,2024-05-30 03:21:00,3,Thursday,May,2024,30,False,Night,Off-Peak,19.10207336523126,Medium,3.0465826738805837,Average,Poor,IGI Airport to Dwarka,False,11,1,Couple,1.4,1.0,0,1.4
UBER1286,2024-02-04,17:02,Dwarka,Hauz Khas,15.34,Card,1,4.6,287.59,2024-02-04 17:02:00,17,Sunday,February,2024,4,True,Evening,Peak,18.747718383311604,Long,1.2221459180776795,Excellent,Excellent,Dwarka to Hauz Khas,False,6,1,Solo,1.35,1.25,1,1.6875
