Trip_ID,Date,Time,Pickup_Location,Drop_Location,Distance_km,Payment_Type,Passenger_Count,Driver_Rating,Fare_Amount
UBER1680,2025-06-25,03:10,,Rajouri Garden,7.85,Card,4,4.4,96.5
UBER1681,2025-09-16,18:11,Dwarka,Janakpuri,13.06,Cash,1,4.4,252.18
UBER1682,2025-11-19,04:37,Janakpuri,Kalkaji,11.73,Cash,4,4.2,141.8
UBER1683,2024-02-03,12:25,Indraprastha,Janakpuri,27.77,Card,3,4.0,374.11
UBER1684,2025-12-27,09:05,Karol Bagh,Noida Sector 15,18.93,Cash,1,4.0,330.16
UBER1685,2025-06-19,18:40,Lajpat Nagar,IGI Airport,18.4,Card,2,4.4,257.92
UBER1686,2024-10-20,14:16,Saket,Pitampura,14.81,Wallet,1,3.9,212.69
UBER1687,2024-03-14,02:50,Greater Kailash,Karol Bagh,16.85,Cash,3,3.4,276.76
UBER1688,2024-06-13,12:59,Vasant Kunj,Karol Bagh,26.88,Cash,1,3.7,401.17
UBER1689,2024-02-20,16:46,Okhla,Indraprastha,18.93,Wallet,2,3.9,377.41
UBER1690,2025-05-08,08:24,IGI Airport,Gurugram Cyber City,25.68,Wallet,3,4.3,379.3
UBER1691,2025-12-26,18:51,Dwarka,Dwarka,16.19,Cash,3,4.7,229.39
UBER1692,2025-06-12,00:39,Rohini,Karol Bagh,4.51,Cash,1,4.3,86.91
UBER1693,2025-09-09,02:20,Connaught Place,Noida Sector 15,24.75,Cash,3,4.4,363.23
UBER1694,2025-01-18,04:43,Indraprastha,Janakpuri,21.28,Card,4,4.7,269.84
UBER1695,2025-02-22,14:54,Indraprastha,Rohini,20.03,Cash,3,4.1,380.29
UBER1696,2025-03-05,13:19,IGI Airport,Hauz Khas,5.37,Wallet,3,3.6,103.88
UBER1697,2025-05-28,20:28,Greater Kailash,Gurugram Cyber City,26.82,Cash,3,4.1,462.22
UBER1698,2025-10-05,21:17,IGI Airport,Noida Sector 15,5.87,Wallet,4,3.1,107.03
UBER1699,2025-09-22,14:22,Kalkaji,Hauz Khas,5.23,Card,1,3.8,71.51
UBER1700,2024-01-26,23:46,Dwarka,Indraprastha,10.35,Wallet,1,4.9,158.34
UBER1701,2024-09-29,01:11,Gurugram Cyber City,Greater Kailash,18.66,Cahs,1,4.5,357.23
UBER1702,2025-11-24,04:38,Lajpat Nagar,Greater Kailash,8.95,Wallet,3,3.2,116.57
UBER1703,2025-12-07,19:34,Greater Kailash,Dwarka,1.94,Card,2,4.4,38.14
UBER1704,2024-06-12,15:33,Vasant Kunj,Okhla,18.73,Wallet,1,3.3,286.1
UBER1705,2024-04-27,01:38,Noida Sector 15,Indraprastha,13.39,Wallet,2,4.2,252.35
UBER1706,2025-06-19,18:55,Rajouri Garden,Gurugram Cyber City,11.28,Wallet,4,3.5,166.04
UBER1707,2025-10-25,00:05,Connaught Place,Kalkaji,17.65,Card,2,4.0,
UBER1708,2024-04-13,16:48,Pitampura,Vasant Kunj,22.14,Card,1,4.9,418.55
UBER1709,2025-06-02,15:17,IGI Airport,Greater Kailash,13.15,Wallet,3,3.0,243.86
UBER1710,2025-01-29,00:52,Indraprastha,Noida Sector 15,13.71,Card,1,4.9,196.44
UBER1711,2024-09-28,19:10,Vasant Kunj,Vasant Kunj,9.42,Card,3,3.4,162.67
UBER1712,2024-11-07,20:51,Vasant Kunj,Noida Sector 15,15.55,Card,2,4.7,300.23
UBER1713,2024-10-24,09:59,Janakpuri,Karol Bagh,6.26,Card,3,,96.51
UBER1714,2024-12-01,00:46,Pitampura,Okhla,12.35,Wallet,1,4.3,219.83
UBER1715,2025-10-27,08:33,Lajpat Nagar,Chandni Chowk,15.53,Wallet,4,4.2,240.65
UBER1716,2024-02-25,03:50,Pitampura,Janakpuri,11.37,Wallet,3,3.7,152.06
UBER1717,2025-04-12,00:34,Karol Bagh,Indraprastha,20.69,Cash,2,3.4,341.47
UBER1718,2024-02-15,21:37,Rohini,IGI Airport,25.1,Card,3,4.6,308.56
UBER1719,2025-02-09,12:07,Karol Bagh,Rajouri Garden,26.24,Wallet,2,3.4,475.96
UBER1720,2024-11-19,17:55,IGI Airport,Vasant Kunj,21.08,Wallet,2,3.8,280.71
UBER1721,2025-12-12,12:15,Kalkaji,Chandni Chowk,6.38,Card,1,4.1,85.5
UBER1722,2025-01-06,23:12,Rohini,Kalkaji,20.47,Wallet,3,3.8,359.07
UBER1723,2024-08-07,06:34,Rohini,Pitampura,8.74,Wallet,4,3.4,161.93
UBER1724,2025-03-29,03:22,Pitampura,Rohini,6.94,Cash,1,3.6,102.52
UBER1725,2025-04-01,10:49,Karol Bagh,Saket,4.44,Wallet,3,,
UBER1726,2024-01-07,04:18,Karol Bagh,Rajouri Garden,12.76,Cash,2,4.6,199.52
UBER1727,2024-08-30,11:45,Greater Kailash,Rajouri Garden,29.59,Cash,4,3.7,539.3
UBER1728,2024-12-09,08:53,Rohini,Pitampura,17.48,Wallet,4,3.1,305.05
UBER1729,2024-04-24,17:31,Lajpat Nagar,Saket,24.68,Card,3,3.0,347.31
UBER1730,2024-02-29,19:02,IGI Airport,Gurugram Cyber City,3.21,Wallet,4,3.7,52.84
UBER1731,2025-09-05,16:19,Rohini,Dwarka,12.11,Cash,2,3.3,217.32
UBER1732,2024-05-06,13:48,IGI Airport,Chandni Chowk,26.71,Card,4,3.8,494.16
UBER1733,2024-11-12,07:29,IGI Airport,Hauz Khas,28.92,Card,4,4.9,362.77
UBER1734,2025-11-18,11:53,Karol Bagh,Gurugram Cyber City,2.66,Wallet,2,4.3,38.34
UBER1735,2024-05-05,06:59,Hauz Khas,Indraprastha,15.14,Card,4,4.4,254.5
UBER1736,2025-03-20,05:42,Okhla,Vasant Kunj,28.44,Cash,3,4.7,427.27
UBER1737,2024-12-26,23:01,Noida Sector 15,Karol Bagh,3.74,Cash,3,3.8,49.09
UBER1738,2024-06-15,06:42,Karol Bagh,Hauz Khas,2.47,Card,4,3.7,45.03
UBER1739,2024-10-31,03:37,Kalkaji,Connaught Place,2.13,Card,2,4.9,40.74
UBER1740,2024-06-24,09:55,Kalkaji,Chandni Chowk,9.16,Cash,3,3.2,120.59
UBER1741,2025-02-28,19:46,Kalkaji,Chandni Chowk,11.46,Wallet,4,4.6,167.58
UBER1742,2024-08-21,07:52,Greater Kailash,Noida Sector 15,24.63,Wallet,3,3.5,492.49
UBER1743,2025-10-26,01:36,Rajouri Garden,Greater Kailash,26.1,Cash,1,3.2,475.19
UBER1744,2024-02-14,18:19,Gurugram Cyber City,Kalkaji,27.39,Card,4,4.5,505.37
UBER1745,2025-02-19,02:14,Rohini,Hauz Khas,4.04,Cash,2,3.2,68.33
UBER1746,2024-05-24,08:22,Rajouri Garden,Noida Sector 15,11.14,Wallet,2,3.9,138.5
UBER1747,2025-04-15,13:50,Rohini,Gurugram Cyber City,16.82,Card,3,3.1,226.29
UBER1748,2025-08-20,12:44,Karol Bagh,Pitampura,27.55,Card,2,3.9,388.4
UBER1749,2024-10-30,06:47,Kalkaji,Lajpat Nagar,2.53,Wallet,2,3.0,39.48
UBER1750,2025-10-10,09:14,Greater Kailash,Dwarka,7.22,Card,2,,100.71
UBER1751,2024-12-10,04:23,Chandni Chowk,Noida Sector 15,15.05,Wallet,4,4.4,229.81
UBER1752,2025-11-06,07:10,Vasant Kunj,Connaught Place,19.73,Card,2,4.0,238.63
UBER1753,2024-08-04,06:42,Noida Sector 15,Rohini,29.56,Wallet,2,4.7,394.58
UBER1754,2025-11-01,14:08,Vasant Kunj,Noida Sector 15,18.32,Cash,4,3.2,264.16
UBER1755,2024-02-19,13:58,Kalkaji,Rohini,5.2,Wallet,2,4.2,82.16
UBER1756,2025-08-09,14:31,Dwarka,Lajpat Nagar,25.86,Wallet,3,3.5,500.09
UBER1757,2025-03-17,04:12,Okhla,Karol Bagh,7.01,Card,3,4.0,139.86
UBER1758,2025-02-27,16:33,Saket,Indraprastha,1.09,Card,2,4.8,13.72
UBER1759,2025-08-04,11:57,Mayur Vihar,Dwarka,14.9,Cash,4,4.9,254.42
UBER1760,2024-03-14,21:48,Noida Sector 15,Gurugram Cyber City,26.14,Cash,3,3.9,460.43
UBER1761,2024-01-26,17:46,Vasant Kunj,Saket,13.62,Wallet,4,3.7,167.16
UBER1762,2025-05-27,03:07,IGI Airport,Lajpat Nagar,8.31,Wallet,1,,149.06
UBER1763,2024-03-27,12:16,Chandni Chowk,Mayur Vihar,10.54,Wallet,1,4.5,174.95
UBER1764,2024-12-26,18:53,Vasant Kunj,Vasant Kunj,11.21,Wallet,4,4.7,212.43
UBER1765,2025-01-14,15:01,Indraprastha,Connaught Place,28.15,Card,3,3.7,435.28
UBER1766,2024-10-29,00:41,Rajouri Garden,Lajpat Nagar,10.56,Wallet,1,3.4,198.54
UBER1767,2024-05-17,03:07,Greater Kailash,Janakpuri,19.83,Cash,3,4.2,304.28
UBER1768,2024-12-31,15:23,Gurugram Cyber City,Rajouri Garden,23.4,Card,2,3.9,450.65
UBER1769,2024-09-25,23:03,Rohini,Pitampura,2.1,Wallet,3,4.5,31.12
UBER1770,2025-03-13,16:47,Okhla,Karol Bagh,22.75,Card,3,3.0,426.59
UBER1771,2025-11-14,06:20,IGI Airport,Lajpat Nagar,2.41,Wallet,1,4.6,34.37
UBER1772,2024-04-17,06:02,Janakpuri,Rajouri Garden,16.5,Card,3,4.1,207.29
UBER1773,2024-10-07,12:25,Noida Sector 15,IGI Airport,12.72,Wallet,4,4.8,193.01
UBER1774,2025-04-23,14:15,IGI Airport,Rajouri Garden,29.49,Cadr,3,4.2,573.13
UBER1775,2025-06-03,07:31,Rohini,Okhla,14.52,Cash,4,4.6,185.5
UBER1776,2024-04-28,17:03,Hauz Khas,Mayur Vihar,20.98,Wallet,1,3.3,392.63
UBER1777,2024-04-12,23:08,Greater Kailash,Saket,9.26,Wallet,4,3.2,150.48
UBER1778,2024-10-17,05:18,Kalkaji,Hauz Khas,1.82,Cahs,2,3.8,27.98
UBER1779,2024-11-12,09:09,Okhla,Lajpat Nagar,30.0,Wallet,4,4.0,574.98
UBER1780,2025-10-02,04:25,Dwarka,Hauz Khas,29.5,Wallet,4,4.5,
UBER1781,2024-12-27,06:37,Mayur Vihar,Vasant Kunj,23.47,Wallet,4,4.5,434.77
UBER1782,2024-03-04,17:20,Rajouri Garden,Indraprastha,23.24,Card,4,3.4,356.39
UBER1783,2024-02-11,00:48,Lajpat Nagar,Pitampura,14.7,Wallet,3,4.9,218.35
UBER1784,2025-11-18,11:08,Lajpat Nagar,Pitampura,10.92,Walet,1,4.6,148.51
UBER1785,2024-11-20,07:50,Gurugram Cyber City,Chandni Chowk,13.6,Cash,1,4.9,240.32
UBER1786,2024-05-23,07:16,Okhla,Noida Sector 15,11.01,Cash,1,4.9,183.95
UBER1787,2025-12-16,20:38,Dwarka,Lajpat Nagar,3.38,Card,1,3.1,43.68
UBER1788,2024-12-31,12:29,Chandni Chowk,Chandni Chowk,8.01,Cash,2,4.5,98.37
UBER1789,2025-09-30,01:14,Connaught Place,Okhla,20.17,Wallet,3,4.5,
UBER1790,2025-12-30,18:35,Greater Kailash,Okhla,25.65,Card,2,3.1,322.04
UBER1791,2024-07-31,07:15,Hauz Khas,Indraprastha,3.58,Cash,3,3.8,53.83
UBER1792,2024-08-03,00:22,Lajpat Nagar,IGI Airport,8.59,Cash,4,,155.5
UBER1793,2024-09-28,19:16,Chandni Chowk,Kalkaji,23.4,Card,3,3.2,334.1
UBER1794,2025-03-19,05:50,Chandni Chowk,Rohini,24.3,Cash,2,4.1,355.94
UBER1795,2025-01-16,23:20,IGI Airport,Gurugram Cyber City,12.21,Cash,1,3.0,229.14
UBER1796,2025-04-23,02:37,Gurugram Cyber City,Connaught Place,4.5,Wallet,2,3.8,84.57
UBER1797,2025-03-08,03:10,Rajouri Garden,Pitampura,22.72,Card,4,3.7,367.86
UBER1798,2025-08-26,23:31,Mayur Vihar,Rajouri Garden,4.5,Cash,1,3.1,88.83
UBER1799,2024-05-27,07:57,Lajpat Nagar,Kalkaji,10.76,Card,3,4.2,209.26
UBER1800,2025-08-01,04:57,Vasant Kunj,Vasant Kunj,23.49,Wallet,4,4.6,299.21
UBER1801,2025-07-24,18:45,Dwarka,Indraprastha,8.13,Cadr,2,3.5,107.64
UBER1802,2024-07-30,16:15,Rohini,Lajpat Nagar,18.39,Wallet,3,4.1,323.07
UBER1803,2024-09-04,05:40,,Kalkaji,28.4,Card,4,3.3,385.67
UBER1804,2024-09-27,17:27,Okhla,Connaught Place,22.88,Cash,1,4.3,317.08
UBER1805,2024-10-01,06:02,Okhla,Karol Bagh,7.78,Card,2,3.2,118.06
UBER1806,2025-02-20,20:05,Okhla,Pitampura,24.95,Wallet,2,4.8,429.23
UBER1807,2025-07-19,18:03,Indraprastha,Connaught Place,4.13,Cash,1,4.1,58.14
UBER1808,2024-04-05,18:43,Dwarka,Janakpuri,10.59,Cash,1,4.7,137.67
UBER1809,2024-12-16,16:04,Karol Bagh,Janakpuri,16.68,Card,2,3.6,320.31
UBER1810,2025-05-12,07:06,Mayur Vihar,IGI Airport,29.61,Cash,3,4.6,575.06
UBER1811,2025-12-17,15:22,Hauz Khas,Karol Bagh,10.06,Card,2,3.3,131.48
UBER1812,2024-10-22,23:48,Rohini,Greater Kailash,10.42,Cash,3,3.1,195.92
UBER1813,2025-04-07,07:46,Rajouri Garden,Rajouri Garden,2.54,Wallet,3,4.8,38.02
UBER1814,2025-02-19,18:54,Pitampura,Indraprastha,15.12,Cash,2,4.5,282.53
UBER1815,2025-03-13,21:36,Connaught Place,Karol Bagh,27.76,Cash,2,4.8,369.33
UBER1816,2025-01-05,16:40,Connaught Place,Gurugram Cyber City,24.03,Wallet,3,3.9,461.58
UBER1817,2024-07-20,11:49,Vasant Kunj,IGI Airport,2.76,Cash,4,4.0,40.62
UBER1818,2024-08-10,13:10,Dwarka,Mayur Vihar,9.28,Wallet,3,,144.96
UBER1819,2024-02-02,12:31,Lajpat Nagar,Lajpat Nagar,12.73,Card,1,3.2,176.8
UBER1820,2025-12-09,21:57,Gurugram Cyber City,Karol Bagh,19.92,Card,4,3.1,377.74
UBER1821,2024-12-25,03:42,Janakpuri,Chandni Chowk,7.12,Card,1,3.5,89.21
UBER1822,2024-11-24,07:37,Karol Bagh,Connaught Place,19.41,Card,4,,341.7
UBER1823,2025-01-06,19:55,Vasant Kunj,Pitampura,3.12,Wallet,1,3.4,55.15
UBER1824,2025-08-19,18:40,Okhla,Okhla,6.56,Card,4,3.9,98.67
UBER1825,2025-04-30,00:18,Lajpat Nagar,Gurugram Cyber City,5.2,Cash,4,3.9,101.74
UBER1826,2025-04-19,07:14,Rajouri Garden,Lajpat Nagar,28.32,Card,1,4.1,450.48
UBER1827,2024-04-04,15:32,,Rajouri Garden,4.77,Wallet,2,3.6,74.39
UBER1828,2025-08-25,09:25,Karol Bagh,Vasant Kunj,1.12,Wallet,1,3.1,
UBER1829,2024-09-09,06:22,Okhla,Hauz Khas,27.09,Wallet,2,4.8,436.18
UBER1830,2025-02-21,14:58,Greater Kailash,Gurugram Cyber City,19.51,Wallet,3,4.0,334.43
UBER1831,2024-06-18,02:51,Lajpat Nagar,Greater Kailash,8.56,Wallet,2,4.9,113.64
UBER1832,2024-05-14,17:49,Kalkaji,Janakpuri,11.74,Cash,1,4.4,182.04
UBER1833,2024-01-12,22:05,Chandni Chowk,Janakpuri,11.33,Cash,3,3.7,190.12
UBER1834,2024-07-31,22:21,Vasant Kunj,Vasant Kunj,25.3,Wallet,2,4.5,346.01
UBER1835,2024-04-05,19:43,Indraprastha,Rohini,18.28,Card,4,3.2,278.82
UBER1836,2024-12-06,14:44,Hauz Khas,Chandni Chowk,29.62,Wallet,1,3.4,428.86
UBER1837,2024-06-08,02:03,Kalkaji,Chandni Chowk,7.04,Card,2,4.8,135.71
UBER1838,2025-02-03,07:29,Pitampura,Saket,26.0,Cash,1,4.6,315.02
UBER1839,2024-09-24,02:35,Pitampura,Saket,19.72,Wallet,2,3.7,374.43
UBER1840,2025-12-26,13:47,Mayur Vihar,Kalkaji,10.78,Wallet,4,3.7,196.5
UBER1841,2024-04-02,11:54,Okhla,Vasant Kunj,6.56,Wallet,3,3.7,128.82
UBER1842,2025-08-27,18:05,Kalkaji,Mayur Vihar,17.52,Card,2,4.2,269.51
UBER1843,2025-03-14,13:09,Karol Bagh,Hauz Khas,19.25,Wallet,2,4.7,279.35
UBER1844,2024-03-01,17:57,Indraprastha,Rohini,7.8,Card,4,3.0,132.41
UBER1845,2024-10-14,15:47,Indraprastha,Okhla,7.92,Wallet,4,3.7,140.14
UBER1846,2024-08-07,15:01,Karol Bagh,Gurugram Cyber City,25.81,Cash,4,4.0,347.92
UBER1847,2024-04-01,23:38,Chandni Chowk,Karol Bagh,6.49,Cash,1,4.2,129.53
UBER1848,2024-05-17,02:47,Karol Bagh,Rohini,17.12,Wallet,3,3.5,251.65
UBER1849,2025-09-07,07:27,Greater Kailash,Dwarka,17.32,Cash,2,3.3,287.2
UBER1850,2025-06-11,17:50,Chandni Chowk,Vasant Kunj,16.6,Cash,3,4.8,307.0
UBER1851,2024-05-21,07:03,IGI Airport,Okhla,28.2,Card,2,3.9,436.39
UBER1852,2025-08-20,13:11,Greater Kailash,Karol Bagh,12.48,Card,2,4.8,178.05
UBER1853,2024-08-19,07:16,Lajpat Nagar,Rajouri Garden,18.46,Wallet,4,4.6,295.32
UBER1854,2024-01-01,10:11,Indraprastha,Rohini,17.51,Card,3,3.0,290.77
UBER1855,2025-11-05,07:20,Hauz Khas,Mayur Vihar,12.47,Card,3,3.2,219.88
UBER1856,2025-07-12,12:42,Janakpuri,Chandni Chowk,27.82,Wallet,4,4.7,351.58
UBER1857,2025-09-11,04:36,Indraprastha,Chandni Chowk,13.1,Wallet,4,,250.69
UBER1858,2025-10-06,00:38,Rohini,Kalkaji,5.62,Wallet,3,4.3,77.54
UBER1859,2025-05-18,13:55,Lajpat Nagar,Okhla,16.93,Wallet,4,4.7,291.71
UBER1860,2025-08-21,08:46,Dwarka,Rajouri Garden,12.42,Card,2,3.8,246.42
UBER1861,2024-12-30,13:26,Chandni Chowk,Pitampura,19.2,Wallet,4,4.9,
UBER1862,2024-11-27,17:55,Hauz Khas,Pitampura,22.91,Wallet,4,3.2,386.4
UBER1863,2024-08-30,23:47,Mayur Vihar,Janakpuri,1.15,Card,4,5.0,22.48
UBER1864,2025-03-02,17:01,Dwarka,Karol Bagh,24.95,Cash,3,3.1,478.8
UBER1865,2025-07-06,17:58,Pitampura,Gurugram Cyber City,26.53,Card,3,4.8,359.86
UBER1866,2025-05-14,09:15,Dwarka,Rohini,11.34,Cash,3,4.6,210.45
UBER1867,2024-04-24,19:47,Chandni Chowk,Okhla,11.99,Wallet,3,4.5,169.47
UBER1868,2024-01-29,09:31,Vasant Kunj,Lajpat Nagar,4.44,Cash,2,4.0,78.86
UBER1869,2024-12-15,03:22,Noida Sector 15,Lajpat Nagar,8.73,Wallet,4,4.6,105.59
UBER1870,2024-07-14,02:25,Hauz Khas,Lajpat Nagar,16.96,Wallet,4,4.6,
UBER1871,2024-06-29,17:54,Indraprastha,Gurugram Cyber City,22.34,Wallet,3,4.4,379.22
UBER1872,2025-05-17,22:54,Karol Bagh,Karol Bagh,11.05,Wallet,2,3.8,202.26
UBER1873,2025-01-28,06:46,Hauz Khas,Indraprastha,29.27,Card,3,3.3,549.6
UBER1874,2025-02-17,15:45,Rohini,Greater Kailash,29.15,Wallet,3,3.5,387.36
UBER1875,2025-08-09,05:27,Vasant Kunj,Karol Bagh,18.93,Card,2,4.6,235.46
UBER1876,2025-07-12,23:13,Karol Bagh,Noida Sector 15,24.83,Card,1,4.8,383.04
UBER1877,2024-11-21,15:48,Indraprastha,Karol Bagh,2.95,Card,4,4.2,46.65
UBER1878,2025-05-13,08:34,Chandni Chowk,Greater Kailash,3.73,Card,3,4.7,69.07
UBER1879,2024-02-23,16:01,Greater Kailash,Dwarka,10.15,Cash,4,3.1,201.66
UBER1880,2024-09-13,12:58,Dwarka,Saket,4.61,Cash,3,3.5,62.27
UBER1881,2024-12-20,11:03,Indraprastha,Rajouri Garden,14.52,Wallet,4,3.3,204.59
UBER1882,2024-02-25,16:46,Okhla,Rajouri Garden,26.8,Cash,1,4.2,416.29
UBER1883,2024-06-19,01:31,Dwarka,Lajpat Nagar,21.86,Cash,3,4.8,379.62
UBER1884,2025-02-03,20:05,Hauz Khas,Rohini,8.82,Wallet,1,4.8,140.11
UBER1885,2024-02-29,20:25,Indraprastha,Okhla,25.13,Card,1,5.0,365.21
UBER1886,2025-03-17,17:33,Noida Sector 15,Mayur Vihar,8.15,Card,3,,141.73
UBER1887,2024-07-04,08:05,Rajouri Garden,Saket,23.9,Cash,1,3.0,363.33
UBER1888,2024-08-09,16:40,Rajouri Garden,IGI Airport,25.51,Cash,4,3.6,334.06
UBER1889,2024-05-13,05:03,Chandni Chowk,Karol Bagh,15.67,Cash,3,3.8,277.57
UBER1890,2024-02-17,05:26,Gurugram Cyber City,Mayur Vihar,22.68,Wallet,2,3.8,422.81
UBER1891,2024-01-22,17:01,Indraprastha,Dwarka,20.41,Wallet,3,3.2,254.58
UBER1892,2024-04-13,21:43,Hauz Khas,Rajouri Garden,17.79,Cash,4,5.0,275.14
UBER1893,2024-02-06,18:36,Noida Sector 15,Lajpat Nagar,23.93,Cash,1,4.1,416.6
UBER1894,2025-12-10,13:06,Noida Sector 15,Saket,29.0,Wallet,3,3.7,535.0
UBER1895,2024-03-28,18:07,Indraprastha,Greater Kailash,14.77,Card,4,3.8,190.08
UBER1896,2024-02-12,11:31,Connaught Place,Kalkaji,29.56,Cash,4,4.4,410.19
UBER1897,2024-10-21,22:28,Lajpat Nagar,Greater Kailash,23.26,Cash,1,4.9,387.71
UBER1898,2024-06-24,04:57,Lajpat Nagar,Lajpat Nagar,29.53,Card,4,3.3,423.41
UBER1899,2024-10-06,18:48,Noida Sector 15,Rajouri Garden,5.33,Cash,1,3.2,91.47
UBER1900,2025-07-04,04:05,Lajpat Nagar,Chandni Chowk,13.63,Cash,1,4.1,229.77
UBER1901,2024-09-27,01:33,Connaught Place,Dwarka,29.93,Cash,1,4.8,512.18
UBER1902,2025-08-06,09:38,Gurugram Cyber City,Connaught Place,19.48,Card,4,4.6,335.97
UBER1903,2025-10-24,23:17,Dwarka,Noida Sector 15,16.68,Cash,1,4.7,264.9
UBER1904,2025-04-19,09:07,Mayur Vihar,Karol Bagh,18.46,Cash,3,3.9,369.15
UBER1905,2025-05-28,19:07,Vasant Kunj,Saket,23.31,Cash,2,4.9,306.59
UBER1906,2024-12-13,09:44,Lajpat Nagar,Lajpat Nagar,20.94,Wallet,2,4.2,263.24
UBER1907,2024-07-09,04:42,Connaught Place,Gurugram Cyber City,8.87,Card,1,3.9,169.8
UBER1908,2024-05-10,13:01,Gurugram Cyber City,Mayur Vihar,15.48,Cash,3,3.1,246.02
UBER1909,2024-09-18,08:57,Indraprastha,Indraprastha,5.02,Wallet,2,4.9,88.57
UBER1910,2024-01-18,11:53,,Dwarka,9.3,Cash,2,3.2,166.88
UBER1911,2024-08-13,20:26,Indraprastha,Indraprastha,25.41,Wallet,3,4.3,306.39
UBER1912,2024-08-04,16:25,IGI Airport,Dwarka,25.55,Wallet,2,4.0,475.54
UBER1913,2024-04-04,02:31,Hauz Khas,Greater Kailash,5.25,Card,2,4.2,96.27
UBER1914,2024-01-21,14:52,Chandni Chowk,Janakpuri,13.39,Cash,4,4.6,259.67
UBER1915,2025-01-11,07:26,,IGI Airport,22.65,Card,4,4.7,305.22
UBER1916,2024-03-23,23:39,Vasant Kunj,Hauz Khas,22.86,Cadr,4,4.9,422.59
UBER1917,2024-12-09,22:30,Lajpat Nagar,Dwarka,5.58,Card,1,4.5,72.38
UBER1918,2025-07-18,12:47,Connaught Place,Noida Sector 15,2.63,Card,3,4.3,50.36
UBER1919,2025-08-24,13:12,Karol Bagh,Dwarka,1.14,Cash,4,4.9,21.42
UBER1920,2024-06-30,06:17,Mayur Vihar,IGI Airport,5.38,Cash,4,5.0,87.25
UBER1921,2025-05-05,04:20,Mayur Vihar,Noida Sector 15,10.86,Card,2,4.4,197.18
UBER1922,2024-03-09,20:00,Rohini,Lajpat Nagar,5.61,Cash,4,3.8,103.66
UBER1923,2024-10-12,08:09,Chandni Chowk,Vasant Kunj,23.63,Wallet,4,3.9,446.03
UBER1924,2025-05-18,02:52,Saket,Connaught Place,20.78,Cash,3,3.2,380.82
UBER1925,2024-10-30,17:03,Dwarka,Rajouri Garden,7.07,Wallet,2,4.7,
UBER1926,2025-03-16,04:26,Kalkaji,Hauz Khas,15.36,Cash,4,4.8,209.63
UBER1927,2024-05-27,01:03,IGI Airport,Rajouri Garden,24.62,Card,4,3.9,324.32
UBER1928,2025-05-08,04:00,Dwarka,Gurugram Cyber City,5.44,Card,4,3.8,72.44
UBER1929,2025-01-05,20:50,Kalkaji,Connaught Place,17.88,Card,4,4.3,332.92
UBER1930,2025-09-12,13:17,Gurugram Cyber City,Connaught Place,8.09,Card,2,4.5,103.04
UBER1931,2025-11-23,09:53,Janakpuri,Lajpat Nagar,24.71,Wallet,3,3.3,304.33
UBER1932,2024-06-18,02:17,Gurugram Cyber City,Pitampura,5.43,Cash,4,3.3,74.4
UBER1933,2024-12-29,11:49,Mayur Vihar,Dwarka,28.18,Card,2,4.6,385.42
UBER1934,2025-01-14,03:55,Karol Bagh,Dwarka,24.68,Wallet,1,3.3,445.51
UBER1935,2024-08-22,21:50,Saket,Connaught Place,28.96,Wallet,3,3.1,553.4
UBER1936,2024-08-21,00:34,Mayur Vihar,Gurugram Cyber City,27.14,Card,4,4.2,425.51
UBER1937,2025-01-08,17:59,Chandni Chowk,Chandni Chowk,13.93,Card,4,4.3,234.54
UBER1938,2025-07-15,19:20,,Chandni Chowk,12.2,Cash,1,3.9,221.15
UBER1939,2024-09-18,01:15,Rajouri Garden,Connaught Place,23.91,Cash,1,3.7,412.5
UBER1940,2025-12-27,16:55,Saket,Rajouri Garden,21.32,Card,3,4.4,323.74
UBER1941,2025-08-28,05:12,Vasant Kunj,Rohini,5.87,Wallet,2,4.3,113.05
UBER1942,2025-04-24,23:58,Chandni Chowk,Indraprastha,27.74,Cash,1,3.2,344.32
UBER1943,2024-03-14,14:22,IGI Airport,Okhla,13.87,Card,4,5.0,208.79
UBER1944,2025-10-13,09:17,Gurugram Cyber City,Mayur Vihar,19.21,Cash,1,3.9,375.54
UBER1945,2025-08-27,06:56,Janakpuri,Chandni Chowk,10.2,Wallet,4,4.6,170.9
UBER1946,2024-01-11,11:48,Connaught Place,Hauz Khas,17.31,Cash,4,4.3,211.95
UBER1947,2024-06-20,01:00,Pitampura,Indraprastha,24.78,Wallet,4,4.4,303.34
UBER1948,2024-03-05,12:56,Mayur Vihar,Mayur Vihar,1.46,Wallet,4,4.6,24.95
UBER1949,2025-09-06,12:18,Vasant Kunj,Rajouri Garden,23.63,Wallet,1,4.0,331.3
UBER1950,2025-04-27,23:54,Lajpat Nagar,Karol Bagh,16.74,Wallet,4,3.2,296.27
UBER1951,2025-11-15,09:12,,Connaught Place,22.8,Wallet,2,4.8,329.28
UBER1952,2025-04-21,15:53,Gurugram Cyber City,Saket,4.16,Card,2,3.1,56.85
UBER1953,2024-07-15,08:08,Karol Bagh,Okhla,27.35,Card,4,4.5,373.29
UBER1954,2025-05-16,07:59,Vasant Kunj,Lajpat Nagar,13.26,Card,3,3.0,172.77
UBER1955,2024-10-22,21:03,Lajpat Nagar,Noida Sector 15,18.99,Wallet,2,4.6,286.32
UBER1956,2025-02-25,14:10,Lajpat Nagar,Vasant Kunj,28.49,Cash,1,4.3,430.6
